tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,03777429c0e43c71_score,player_97ca58e6_x,player_97ca58e6_y,player_97ca58e6_move_target,player_97ca58e6_item,player_97ca58e6_score,player_97ca58e6_cut_speed,player_97ca58e6_speed,player_d7ebe5a4_x,player_d7ebe5a4_y,player_d7ebe5a4_move_target,player_d7ebe5a4_item,player_d7ebe5a4_score,player_d7ebe5a4_cut_speed,player_d7ebe5a4_speed,636d5505769ae6a2_score,a268e301d7e5ebd6_message,8070462c9f45f0c6_score
5848,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5849,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5850,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5851,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5852,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5853,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5854,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5855,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5856,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5857,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5858,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5859,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5860,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5861,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5862,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5863,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5864,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5865,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5866,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5867,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5868,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5869,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5870,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5871,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5872,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5873,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5874,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5875,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5876,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5877,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5878,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5879,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5880,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5881,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5882,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5883,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5884,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5885,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5886,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.999999999999716,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5887,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.249999999999645,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5888,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.499999999999574,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5889,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.749999999999716,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5890,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5891,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5892,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5893,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5894,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5895,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5896,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5897,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5898,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5899,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5900,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5901,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5902,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5903,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5904,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5905,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5906,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5907,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5908,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5909,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5910,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
5911,test,True,0,1,tomato,1.3750000000000002,1,0,2,,0,0,1,0,None_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,8,1.0,30.0,,,8.0
