tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,2c412805ea4772d0_score,player_4e6a465c_x,player_4e6a465c_y,player_4e6a465c_move_target,player_4e6a465c_item,player_4e6a465c_score,player_4e6a465c_cut_speed,player_4e6a465c_speed,player_16ee464c_x,player_16ee464c_y,player_16ee464c_move_target,player_16ee464c_item,player_16ee464c_score,player_16ee464c_cut_speed,player_16ee464c_speed,5acc9c1eec33d189_score,195204d0d3405aa4_message,0fdcc0a4829ef8cb_score
5815,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,plate,0,1.0,30.0,88.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5816,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,plate,0,1.0,30.0,88.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5817,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,plate,0,1.0,30.0,89.25000000000028,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5818,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,plate,0,1.0,30.0,90.50000000000057,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5819,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,plate,0,1.0,30.0,91.75000000000085,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5820,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,plate,0,1.0,30.0,93.00000000000114,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5821,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,plate,0,1.0,30.0,94.25000000000142,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5822,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,plate,0,1.0,30.0,95.5000000000017,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5823,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,plate,0,1.0,30.0,96.75000000000199,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5824,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,plate,0,1.0,30.0,98.00000000000227,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5825,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,plate,0,1.0,30.0,99.25000000000256,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5826,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,plate,0,1.0,30.0,100.50000000000284,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5827,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,plate,0,1.0,30.0,101.75000000000313,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5828,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,plate,0,1.0,30.0,103.00000000000341,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5829,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5830,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5831,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5832,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5833,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5834,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5835,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5836,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.75000000000654,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5837,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.00000000000682,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5838,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.2500000000071,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5839,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.50000000000739,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5840,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.75000000000767,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5841,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.00000000000796,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5842,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.25000000000824,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5843,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.50000000000853,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5844,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.75000000000881,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5845,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.0000000000091,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5846,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.25000000000796,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5847,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5848,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5849,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5850,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5851,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5852,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5853,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5854,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5855,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5856,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5857,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5858,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5859,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5860,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5861,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5862,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5863,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5864,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5865,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5866,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5867,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5868,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5869,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5870,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5871,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5872,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5873,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5874,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5875,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5876,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5877,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5878,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5879,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5880,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
5881,test,0,1,None_cut,3.833333333333328,3,0,2,,0.0,0,1,0,,0.0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,40.0,,plate,0,1.0,30.0,104.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
